customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06643,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.67,1097.18,No
CUST-06644,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),55.19,327.36,No
CUST-06645,Male,0,No,No,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,71.03,1372.67,No
CUST-06646,Female,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.53,5006.67,No
CUST-06647,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,65.57,2377.4,Yes
CUST-06648,Male,1,Yes,Yes,17,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,52.83,870.29,No
CUST-06649,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),55.55,2047.73,No
CUST-06650,Male,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),85.92,4810.37,Yes
CUST-06651,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,71.6,1046.61,No
CUST-06652,Male,0,No,Yes,37,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),52.16,1920.2,No
CUST-06653,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,71.31,1346.7,Yes
CUST-06654,Female,0,No,No,60,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,44.11,2660.74,No
CUST-06655,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,72.52,1174.82,No
CUST-06656,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.42,982.64,Yes
CUST-06657,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.3,1658.41,No
CUST-06658,Male,1,No,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,51.58,623.02,Yes
CUST-06659,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.14,893.66,Yes
CUST-06660,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.37,1558.21,No
CUST-06661,Female,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),48.26,2480.56,No
CUST-06662,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),52.14,2206.72,No
CUST-06663,Male,0,No,Yes,15,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),59.86,941.95,No
CUST-06664,Male,1,No,No,26,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),94.42,2457.35,Yes
CUST-06665,Female,0,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.99,1718.86,Yes
CUST-06666,Male,0,No,No,71,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,58.0,4127.67,No
CUST-06667,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.35,501.16,No
CUST-06668,Female,0,No,No,13,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.46,584.63,Yes
CUST-06669,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,87.52,3426.89,Yes
CUST-06670,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,61.17,1748.18,No
CUST-06671,Female,0,Yes,No,43,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,56.54,2433.97,No
CUST-06672,Male,0,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1185.99,No
CUST-06673,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,67.89,4497.86,Yes
CUST-06674,Male,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.58,1033.02,Yes
CUST-06675,Male,0,No,No,19,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.55,1052.71,Yes
CUST-06676,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.37,146.81,Yes
CUST-06677,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),52.4,668.11,No
CUST-06678,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.72,615.65,No
CUST-06679,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.86,4263.7,No
CUST-06680,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,439.67,Yes
CUST-06681,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),78.32,3799.26,Yes
CUST-06682,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),66.41,1017.94,Yes
CUST-06683,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,67.44,663.34,No
CUST-06684,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.9,588.82,No
CUST-06685,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.69,1382.36,No
CUST-06686,Female,1,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.02,1024.18,No
CUST-06687,Female,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.66,635.44,Yes
CUST-06688,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.31,1384.92,Yes
CUST-06689,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,88.31,3432.48,Yes
CUST-06690,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),81.21,2036.03,No
CUST-06691,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,60.69,665.91,No
CUST-06692,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),74.33,984.71,Yes
CUST-06693,Female,1,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.73,3709.63,No
CUST-06694,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),61.11,1342.55,No
CUST-06695,Female,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.11,429.35,No
CUST-06696,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.53,1031.38,No
CUST-06697,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.76,218.84,No
CUST-06698,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.65,2565.75,No
CUST-06699,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.37,332.58,No
CUST-06700,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.5,284.48,No
CUST-06701,Female,0,No,Yes,28,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),58.35,1616.54,No
CUST-06702,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,77.7,1596.46,Yes
CUST-06703,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.79,462.62,Yes
CUST-06704,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,80.31,2354.17,No
CUST-06705,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,67.15,564.54,No
CUST-06706,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.35,2563.44,No
CUST-06707,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),47.64,1346.01,No
CUST-06708,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.54,687.07,No
CUST-06709,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,6.65,Yes
CUST-06710,Male,1,No,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,48.74,966.02,Yes
CUST-06711,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,384.78,No
CUST-06712,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.9,1189.68,Yes
CUST-06713,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.72,314.64,No
CUST-06714,Female,1,No,No,27,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.09,1926.08,No
CUST-06715,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.98,3162.37,No
CUST-06716,Female,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.76,471.97,No
CUST-06717,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.98,156.52,Yes
CUST-06718,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),77.35,2619.36,No
CUST-06719,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),65.48,4180.92,No
CUST-06720,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.68,749.94,Yes
CUST-06721,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,45.09,532.4,No
CUST-06722,Female,1,No,No,56,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,58.21,3279.94,No
CUST-06723,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.15,1420.07,Yes
CUST-06724,Female,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,44.8,207.88,No
CUST-06725,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.38,3909.61,No
CUST-06726,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,49.04,77.7,Yes
CUST-06727,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.2,222.23,Yes
CUST-06728,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,58.3,441.97,No
CUST-06729,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),50.46,2012.84,No
CUST-06730,Female,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,78.9,3382.36,No
CUST-06731,Male,0,No,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),43.17,321.18,No
CUST-06732,Male,1,No,Yes,12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,61.86,734.42,No
CUST-06733,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),78.11,2353.33,No
CUST-06734,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.54,4514.41,No
CUST-06735,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,18.31,No
CUST-06736,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.7,172.4,No
CUST-06737,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),74.91,1198.4,Yes
CUST-06738,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,58.59,269.53,No
CUST-06739,Female,0,No,No,53,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,48.97,2586.27,No
CUST-06740,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.11,1812.36,No
CUST-06741,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,69.45,3449.41,Yes
CUST-06742,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.0,2268.12,No
CUST-06743,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,64.83,2534.88,No
CUST-06744,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,212.05,No
CUST-06745,Female,1,No,No,3,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,52.61,178.89,Yes
CUST-06746,Male,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),48.76,988.78,No
CUST-06747,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,93.18,4269.1,No
CUST-06748,Male,1,No,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,50.53,3622.15,Yes
CUST-06749,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,347.47,No
CUST-06750,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.53,1260.7,No
CUST-06751,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.06,614.81,No
CUST-06752,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,1434.96,No
CUST-06753,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.64,1991.83,Yes
CUST-06754,Female,1,No,No,67,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.27,5262.81,No
CUST-06755,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),62.66,2438.41,Yes
CUST-06756,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,68.09,2392.76,Yes
CUST-06757,Female,0,No,Yes,65,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,85.49,5555.41,No
CUST-06758,Male,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.92,1027.25,Yes
CUST-06759,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.51,443.8,No
CUST-06760,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.64,2668.61,No
CUST-06761,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,82.45,1223.24,Yes
CUST-06762,Female,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.45,406.1,No
CUST-06763,Female,1,Yes,No,29,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.96,2086.79,Yes
CUST-06764,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.26,1095.46,No
CUST-06765,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.37,706.89,Yes
CUST-06766,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,48.77,650.61,No
CUST-06767,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,151.55,No
CUST-06768,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),85.6,3473.39,Yes
CUST-06769,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.82,757.01,Yes
CUST-06770,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),41.06,1487.76,No
CUST-06771,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,85.36,2298.17,No
CUST-06772,Male,1,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,77.03,1742.06,Yes
CUST-06773,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.84,565.25,No
CUST-06774,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.26,1989.34,Yes
CUST-06775,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,48.33,1576.37,No
CUST-06776,Female,0,No,No,41,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),63.31,2582.52,No
CUST-06777,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.19,615.72,No
CUST-06778,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.1,1114.6,No
CUST-06779,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.32,968.62,No
CUST-06780,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.96,3032.74,No
CUST-06781,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.56,1672.84,No
CUST-06782,Female,1,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.74,403.16,Yes
CUST-06783,Female,0,No,Yes,42,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.58,2538.52,No
CUST-06784,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.64,607.39,No
CUST-06785,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,102.28,1119.6,No
CUST-06786,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.5,1045.9,No
CUST-06787,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,55.16,376.39,Yes
CUST-06788,Male,0,No,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,67.26,2865.59,No
CUST-06789,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.09,327.55,No
CUST-06790,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,76.45,3815.84,No
CUST-06791,Male,0,No,Yes,29,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,54.82,1589.49,No
CUST-06792,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,54.34,393.64,Yes
CUST-06793,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,78.86,1479.44,Yes
CUST-06794,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),83.93,1447.97,No
CUST-06795,Female,1,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,57.04,626.11,No
CUST-06796,Male,1,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.86,2608.84,Yes
